id,Probability
252,0.12238189448376069
253,0.01747656064371449
254,0.050348004297720975
255,0.01747656064371449
256,0.01747656064371449
257,0.04019788926287412
258,0.19311882854663254
259,0.03879127283629356
260,0.07229879631479982
261,0.01747656064371449
262,0.01747656064371449
263,0.01747656064371449
264,0.04019788926287412
265,0.07229879631479982
266,0.01747656064371449
267,0.06915893131001868
268,0.03170849172039829
269,0.12238189448376069
270,0.01747656064371449
271,0.050348004297720975
272,0.03170849172039829
273,0.01747656064371449
274,0.01747656064371449
275,0.01747656064371449
276,0.03170849172039829
277,0.04019788926287412
278,0.01747656064371449
279,0.07229879631479982
280,0.03170849172039829
281,0.4954438505858959
282,0.06915893131001868
283,0.04019788926287412
284,0.01747656064371449
285,0.01747656064371449
286,0.01747656064371449
287,0.01747656064371449
288,0.03879127283629356
289,0.09542384183104781
290,0.07229879631479982
291,0.3545109234564932
292,0.01747656064371449
293,0.03170849172039829
294,0.01747656064371449
295,0.01747656064371449
296,0.01747656064371449
297,0.01747656064371449
298,0.03170849172039829
299,0.01747656064371449
300,0.01747656064371449
301,0.08677645880984042
302,0.01747656064371449
303,0.01747656064371449
304,0.01747656064371449
305,0.4954438505858959
306,0.03879127283629356
307,0.01747656064371449
308,0.8176304090981538
309,0.2935214613045199
310,0.01747656064371449
311,0.4204346704954595
312,0.01747656064371449
313,0.2935214613045199
314,0.050348004297720975
315,0.050348004297720975
316,0.09542384183104781
317,0.155592324716679
318,0.01747656064371449
319,0.01747656064371449
320,0.09542384183104781
321,0.07229879631479982
322,0.01747656064371449
323,0.01747656064371449
324,0.01747656064371449
325,0.050348004297720975
326,0.01747656064371449
327,0.01747656064371449
328,0.01747656064371449
329,0.01747656064371449
330,0.01747656064371449
331,0.01747656064371449
332,0.01747656064371449
333,0.01747656064371449
334,0.050348004297720975
335,0.03879127283629356
336,0.050348004297720975
337,0.01747656064371449
338,0.21719866068024096
339,0.01747656064371449
340,0.01747656064371449
341,0.01747656064371449
342,0.01747656064371449
343,0.01747656064371449
344,0.04019788926287412
345,0.03170849172039829
346,0.01747656064371449
347,0.17865436462025253
348,0.01747656064371449
349,0.01747656064371449
350,0.01747656064371449
351,0.06546902537760549
352,0.03170849172039829
353,0.01747656064371449
354,0.07229879631479982
355,0.01747656064371449
356,0.01747656064371449
357,0.8176304090981538
358,0.01747656064371449
359,0.07229879631479982
360,0.19311882854663254
361,0.01747656064371449
362,0.01747656064371449
363,0.01747656064371449
364,0.01747656064371449
365,0.19311882854663254
366,0.10737211357675548
367,0.03170849172039829
368,0.07229879631479982
369,0.01747656064371449
370,0.30206317154485673
371,0.01747656064371449
372,0.08677645880984042
373,0.01747656064371449
374,0.01747656064371449
375,0.01747656064371449
376,0.01747656064371449
377,0.01747656064371449
378,0.01747656064371449
379,0.01747656064371449
380,0.01747656064371449
381,0.01747656064371449
382,0.01747656064371449
383,0.07229879631479982
384,0.06546902537760549
385,0.01747656064371449
386,0.01747656064371449
387,0.01747656064371449
388,0.01747656064371449
389,0.01747656064371449
390,0.01747656064371449
391,0.01747656064371449
392,0.01747656064371449
393,0.01747656064371449
394,0.09542384183104781
395,0.01747656064371449
396,0.01747656064371449
397,0.09542384183104781
398,0.09542384183104781
399,0.01747656064371449
400,0.03170849172039829
401,0.01747656064371449
402,0.01747656064371449
403,0.01747656064371449
404,0.01747656064371449
405,0.8176304090981538
406,0.5323495212795677
407,0.01747656064371449
408,0.03879127283629356
409,0.01747656064371449
410,0.01747656064371449
411,0.01747656064371449
412,0.04019788926287412
413,0.09542384183104781
414,0.01747656064371449
415,0.01747656064371449
416,0.06801312743513414
417,0.09542384183104781
418,0.04019788926287412
419,0.01747656064371449
420,0.01747656064371449
421,0.01747656064371449
422,0.01747656064371449
423,0.03170849172039829
424,0.01747656064371449
425,0.01747656064371449
426,0.01747656064371449
427,0.01747656064371449
428,0.01747656064371449
429,0.09542384183104781
430,0.01747656064371449
431,0.23485334804782107
432,0.01747656064371449
433,0.01747656064371449
434,0.01747656064371449
435,0.03170849172039829
436,0.03170849172039829
437,0.050348004297720975
438,0.09542384183104781
439,0.01747656064371449
440,0.03170849172039829
441,0.01747656064371449
442,0.04019788926287412
443,0.01747656064371449
444,0.01747656064371449
445,0.03879127283629356
446,0.14159359964070992
447,0.01747656064371449
448,0.09542384183104781
449,0.01747656064371449
450,0.01747656064371449
451,0.03170849172039829
452,0.01747656064371449
453,0.050348004297720975
454,0.01747656064371449
455,0.050348004297720975
456,0.01747656064371449
457,0.09542384183104781
458,0.01747656064371449
459,0.09542384183104781
460,0.01747656064371449
461,0.01747656064371449
462,0.050348004297720975
463,0.01747656064371449
464,0.07229879631479982
465,0.03170849172039829
466,0.01747656064371449
467,0.01747656064371449
468,0.01747656064371449
469,0.01747656064371449
470,0.23485334804782107
471,0.01747656064371449
472,0.01747656064371449
473,0.2935214613045199
474,0.050348004297720975
475,0.01747656064371449
476,0.01747656064371449
477,0.01747656064371449
478,0.01747656064371449
479,0.03879127283629356
480,0.01747656064371449
481,0.04019788926287412
482,0.01747656064371449
483,0.07229879631479982
484,0.050348004297720975
485,0.01747656064371449
486,0.17273868795640338
487,0.09542384183104781
488,0.050348004297720975
489,0.06801312743513414
490,0.09542384183104781
491,0.01747656064371449
492,0.01747656064371449
493,0.45681161941387943
494,0.01747656064371449
495,0.2533014684235907
496,0.01747656064371449
497,0.01747656064371449
498,0.01747656064371449
499,0.06915893131001868
500,0.01747656064371449
501,0.01747656064371449
502,0.01747656064371449
503,0.03170849172039829
504,0.01747656064371449
505,0.01747656064371449
506,0.07930138515537549
507,0.04019788926287412
508,0.01747656064371449
509,0.01747656064371449
510,0.01747656064371449
511,0.01747656064371449
512,0.4466946581180264
513,0.050348004297720975
514,0.04019788926287412
515,0.01747656064371449
516,0.14159359964070992
517,0.01747656064371449
518,0.01747656064371449
519,0.01747656064371449
520,0.01747656064371449
521,0.01747656064371449
522,0.01747656064371449
523,0.07229879631479982
524,0.03879127283629356
525,0.050348004297720975
526,0.38632198516298416
527,0.07229879631479982
528,0.01747656064371449
529,0.17865436462025253
530,0.01747656064371449
531,0.01747656064371449
532,0.01747656064371449
533,0.01747656064371449
534,0.01747656064371449
535,0.01747656064371449
536,0.01747656064371449
537,0.01747656064371449
538,0.04019788926287412
539,0.03170849172039829
540,0.01747656064371449
541,0.01747656064371449
542,0.01747656064371449
543,0.07229879631479982
544,0.09542384183104781
545,0.01747656064371449
546,0.01747656064371449
547,0.03170849172039829
548,0.01747656064371449
549,0.01747656064371449
550,0.09542384183104781
551,0.15025085716953193
552,0.19995529257857397
553,0.01747656064371449
554,0.01747656064371449
555,0.06546902537760549
556,0.01747656064371449
557,0.01747656064371449
558,0.01747656064371449
559,0.050348004297720975
560,0.06915893131001868
561,0.01747656064371449
562,0.01747656064371449
563,0.10737211357675548
564,0.050348004297720975
565,0.09542384183104781
566,0.01747656064371449
567,0.01747656064371449
568,0.01747656064371449
569,0.461403183081383
570,0.050348004297720975
571,0.06546902537760549
572,0.01747656064371449
573,0.01747656064371449
574,0.03879127283629356
575,0.050348004297720975
576,0.01747656064371449
577,0.09542384183104781
578,0.01747656064371449
579,0.10737211357675548
580,0.01747656064371449
581,0.01747656064371449
582,0.01747656064371449
583,0.01747656064371449
584,0.01747656064371449
585,0.04019788926287412
586,0.01747656064371449
587,0.01747656064371449
588,0.050348004297720975
589,0.01747656064371449
590,0.01747656064371449
591,0.09542384183104781
592,0.01747656064371449
593,0.01747656064371449
594,0.01747656064371449
595,0.19311882854663254
596,0.01747656064371449
597,0.01747656064371449
598,0.01747656064371449
599,0.01747656064371449
600,0.01747656064371449
601,0.01747656064371449
602,0.03879127283629356
603,0.01747656064371449
604,0.01747656064371449
605,0.09542384183104781
606,0.01747656064371449
607,0.04469401489238378
608,0.050348004297720975
609,0.16103510517468442
610,0.01747656064371449
611,0.050348004297720975
612,0.01747656064371449
613,0.01747656064371449
614,0.01747656064371449
615,0.01747656064371449
616,0.01747656064371449
617,0.06546902537760549
618,0.01747656064371449
619,0.01747656064371449
620,0.01747656064371449
621,0.01747656064371449
622,0.01747656064371449
623,0.01747656064371449
624,0.09542384183104781
625,0.09542384183104781
626,0.5573809247551044
627,0.09542384183104781
628,0.01747656064371449
629,0.01747656064371449
630,0.050348004297720975
631,0.01747656064371449
632,0.01747656064371449
633,0.01747656064371449
634,0.03170849172039829
635,0.06546902537760549
636,0.01747656064371449
637,0.01747656064371449
638,0.04019788926287412
639,0.06546902537760549
640,0.01747656064371449
641,0.01747656064371449
642,0.4204346704954595
643,0.11423917464898463
644,0.7680995000486504
645,0.07229879631479982
646,0.30206317154485673
647,0.01747656064371449
648,0.09542384183104781
649,0.01747656064371449
650,0.01747656064371449
651,0.30206317154485673
652,0.01747656064371449
653,0.04019788926287412
654,0.4954438505858959
655,0.01747656064371449
656,0.03170849172039829
657,0.01747656064371449
658,0.01747656064371449
659,0.07229879631479982
660,0.07229879631479982
661,0.03170849172039829
662,0.14663172505660388
663,0.050348004297720975
664,0.11423917464898463
665,0.3639132393059577
666,0.01747656064371449
667,0.01747656064371449
668,0.09542384183104781
669,0.3112685228746504
670,0.050348004297720975
671,0.01747656064371449
672,0.09542384183104781
673,0.050348004297720975
674,0.01747656064371449
675,0.30206317154485673
676,0.15025085716953193
677,0.050348004297720975
678,0.04019788926287412
679,0.03170849172039829
680,0.14205195510961216
681,0.01747656064371449
682,0.01747656064371449
683,0.07229879631479982
684,0.01747656064371449
685,0.04469401489238378
686,0.01747656064371449
687,0.01747656064371449
688,0.01747656064371449
689,0.09542384183104781
690,0.03170849172039829
691,0.03879127283629356
692,0.5323495212795677
693,0.03170849172039829
694,0.03879127283629356
695,0.050348004297720975
696,0.01747656064371449
697,0.01747656064371449
698,0.03170849172039829
699,0.23485334804782107
700,0.01747656064371449
701,0.01747656064371449
702,0.2935214613045199
703,0.07229879631479982
704,0.8176304090981538
705,0.01747656064371449
706,0.01747656064371449
707,0.03170849172039829
708,0.01747656064371449
709,0.01747656064371449
710,0.01747656064371449
711,0.01747656064371449
712,0.09542384183104781
713,0.01747656064371449
714,0.01747656064371449
715,0.01747656064371449
716,0.3545109234564932
717,0.01747656064371449
718,0.04019788926287412
719,0.04019788926287412
720,0.01747656064371449
721,0.01747656064371449
722,0.01747656064371449
723,0.09542384183104781
724,0.01747656064371449
725,0.2935214613045199
726,0.01747656064371449
727,0.01747656064371449
728,0.01747656064371449
729,0.09542384183104781
730,0.4954438505858959
731,0.01747656064371449
732,0.04019788926287412
733,0.01747656064371449
734,0.01747656064371449
735,0.04469401489238378
736,0.04019788926287412
737,0.03879127283629356
738,0.04469401489238378
739,0.01747656064371449
740,0.01747656064371449
741,0.01747656064371449
742,0.01747656064371449
743,0.050348004297720975
744,0.03170849172039829
745,0.01747656064371449
746,0.050348004297720975
747,0.01747656064371449
748,0.01747656064371449
749,0.04019788926287412
750,0.050348004297720975
751,0.15025085716953193
752,0.01747656064371449
753,0.01747656064371449
754,0.01747656064371449
755,0.01747656064371449
756,0.01747656064371449
757,0.050348004297720975
758,0.01747656064371449
759,0.01747656064371449
760,0.01747656064371449
761,0.01747656064371449
762,0.03170849172039829
763,0.050348004297720975
764,0.01747656064371449
765,0.01747656064371449
766,0.09542384183104781
767,0.01747656064371449
768,0.09542384183104781
769,0.03170849172039829
770,0.09542384183104781
771,0.01747656064371449
772,0.15025085716953193
773,0.06915893131001868
774,0.01747656064371449
775,0.01747656064371449
776,0.01747656064371449
777,0.08677645880984042
778,0.01747656064371449
779,0.01747656064371449
780,0.30206317154485673
781,0.04469401489238378
782,0.01747656064371449
783,0.01747656064371449
784,0.08677645880984042
785,0.01747656064371449
786,0.09542384183104781
787,0.03879127283629356
788,0.01747656064371449
789,0.04469401489238378
790,0.06546902537760549
791,0.01747656064371449
792,0.5573809247551044
793,0.06546902537760549
794,0.01747656064371449
795,0.38632198516298416
796,0.01747656064371449
797,0.09542384183104781
798,0.01747656064371449
799,0.3025793570379207
800,0.01747656064371449
801,0.01747656064371449
802,0.01747656064371449
803,0.050348004297720975
804,0.01747656064371449
805,0.06801312743513414
806,0.03170849172039829
807,0.01747656064371449
808,0.09542384183104781
809,0.03170849172039829
810,0.03879127283629356
811,0.01747656064371449
812,0.03879127283629356
813,0.01747656064371449
814,0.01747656064371449
815,0.10737211357675548
816,0.03170849172039829
817,0.01747656064371449
818,0.01747656064371449
819,0.01747656064371449
820,0.050348004297720975
821,0.01747656064371449
822,0.19995529257857397
823,0.01747656064371449
824,0.01747656064371449
825,0.01747656064371449
826,0.03170849172039829
827,0.050348004297720975
828,0.03170849172039829
829,0.01747656064371449
830,0.01747656064371449
831,0.06801312743513414
832,0.01747656064371449
833,0.08677645880984042
834,0.01747656064371449
835,0.050348004297720975
836,0.01747656064371449
837,0.15025085716953193
838,0.01747656064371449
839,0.07229879631479982
840,0.30206317154485673
841,0.07229879631479982
842,0.01747656064371449
843,0.09542384183104781
844,0.04019788926287412
845,0.8176304090981538
846,0.522167820134444
847,0.01747656064371449
848,0.01747656064371449
849,0.09542384183104781
850,0.01747656064371449
851,0.09542384183104781
852,0.01747656064371449
853,0.07229879631479982
854,0.01747656064371449
855,0.01747656064371449
856,0.04019788926287412
857,0.01747656064371449
858,0.01747656064371449
859,0.01747656064371449
860,0.03879127283629356
861,0.24227325113441597
862,0.01747656064371449
863,0.01747656064371449
864,0.01747656064371449
865,0.01747656064371449
866,0.01747656064371449
867,0.01747656064371449
868,0.09542384183104781
869,0.03879127283629356
870,0.01747656064371449
871,0.01747656064371449
872,0.03879127283629356
873,0.01747656064371449
874,0.01747656064371449
875,0.01747656064371449
876,0.01747656064371449
877,0.01747656064371449
878,0.01747656064371449
879,0.01747656064371449
880,0.01747656064371449
881,0.01747656064371449
882,0.09542384183104781
883,0.06546902537760549
884,0.09542384183104781
885,0.01747656064371449
886,0.01747656064371449
887,0.06546902537760549
888,0.38632198516298416
889,0.050348004297720975
890,0.04019788926287412
891,0.01747656064371449
892,0.01747656064371449
893,0.30206317154485673
894,0.8176304090981538
895,0.03170849172039829
896,0.01747656064371449
897,0.01747656064371449
898,0.01747656064371449
899,0.01747656064371449
900,0.01747656064371449
901,0.03170849172039829
902,0.04019788926287412
903,0.01747656064371449
904,0.01747656064371449
905,0.01747656064371449
906,0.01747656064371449
907,0.11423917464898463
908,0.09922717901728224
909,0.06915893131001868
910,0.03170849172039829
911,0.03170849172039829
912,0.03170849172039829
913,0.01747656064371449
914,0.01747656064371449
915,0.04019788926287412
916,0.01747656064371449
917,0.01747656064371449
918,0.01747656064371449
919,0.03170849172039829
920,0.03170849172039829
921,0.050348004297720975
922,0.07229879631479982
923,0.17273868795640338
924,0.01747656064371449
925,0.01747656064371449
926,0.03879127283629356
927,0.050348004297720975
928,0.01747656064371449
929,0.04019788926287412
930,0.17273868795640338
931,0.06801312743513414
932,0.01747656064371449
933,0.01747656064371449
934,0.01747656064371449
935,0.01747656064371449
936,0.01747656064371449
937,0.01747656064371449
938,0.01747656064371449
939,0.01747656064371449
940,0.01747656064371449
941,0.09542384183104781
942,0.01747656064371449
943,0.03879127283629356
944,0.19311882854663254
945,0.01747656064371449
946,0.01747656064371449
947,0.04019788926287412
948,0.01747656064371449
949,0.01747656064371449
950,0.01747656064371449
951,0.01747656064371449
952,0.10737211357675548
953,0.09542384183104781
954,0.01747656064371449
955,0.15025085716953193
956,0.03879127283629356
957,0.01747656064371449
958,0.04019788926287412
959,0.01747656064371449
960,0.01747656064371449
961,0.01747656064371449
962,0.01747656064371449
963,0.01747656064371449
964,0.01747656064371449
965,0.01747656064371449
966,0.01747656064371449
967,0.03879127283629356
968,0.07229879631479982
969,0.19311882854663254
970,0.17865436462025253
971,0.01747656064371449
972,0.3304338054749001
973,0.01747656064371449
974,0.04019788926287412
975,0.01747656064371449
976,0.01747656064371449
977,0.09542384183104781
978,0.07229879631479982
979,0.03170849172039829
980,0.5573809247551044
981,0.01747656064371449
982,0.01747656064371449
983,0.01747656064371449
984,0.01747656064371449
985,0.01747656064371449
986,0.23485334804782107
987,0.01747656064371449
988,0.01747656064371449
989,0.01747656064371449
990,0.01747656064371449
991,0.01747656064371449
992,0.01747656064371449
993,0.01747656064371449
994,0.01747656064371449
995,0.01747656064371449
996,0.3025793570379207
997,0.01747656064371449
998,0.01747656064371449
999,0.01747656064371449
1000,0.01747656064371449
1001,0.01747656064371449
1002,0.07229879631479982
1003,0.01747656064371449
1004,0.01747656064371449
1005,0.07229879631479982
1006,0.01747656064371449
1007,0.03879127283629356
1008,0.01747656064371449
1009,0.01747656064371449
1010,0.01747656064371449
1011,0.01747656064371449
1012,0.01747656064371449
1013,0.01747656064371449
1014,0.09542384183104781
1015,0.01747656064371449
1016,0.15025085716953193
1017,0.01747656064371449
1018,0.5323495212795677
1019,0.01747656064371449
1020,0.01747656064371449
1021,0.01747656064371449
1022,0.01747656064371449
1023,0.01747656064371449
1024,0.24034339524586215
1025,0.01747656064371449
1026,0.01747656064371449
1027,0.01747656064371449
1028,0.01747656064371449
1029,0.01747656064371449
1030,0.01747656064371449
1031,0.01747656064371449
1032,0.01747656064371449
1033,0.01747656064371449
1034,0.050348004297720975
1035,0.01747656064371449
1036,0.01747656064371449
1037,0.01747656064371449
1038,0.01747656064371449
1039,0.01747656064371449
1040,0.01747656064371449
1041,0.050348004297720975
1042,0.23485334804782107
1043,0.01747656064371449
1044,0.04019788926287412
1045,0.01747656064371449
1046,0.01747656064371449
1047,0.01747656064371449
1048,0.03170849172039829
1049,0.01747656064371449
1050,0.01747656064371449
1051,0.01747656064371449
1052,0.050348004297720975
1053,0.15025085716953193
1054,0.01747656064371449
1055,0.07229879631479982
1056,0.01747656064371449
1057,0.01747656064371449
1058,0.01747656064371449
1059,0.09542384183104781
1060,0.04019788926287412
1061,0.04469401489238378
1062,0.09542384183104781
1063,0.01747656064371449
1064,0.01747656064371449
1065,0.07229879631479982
1066,0.09542384183104781
1067,0.04019788926287412
1068,0.01747656064371449
1069,0.01747656064371449
1070,0.01747656064371449
1071,0.01747656064371449
1072,0.07229879631479982
1073,0.3639132393059577
1074,0.01747656064371449
1075,0.01747656064371449
1076,0.09542384183104781
1077,0.050348004297720975
1078,0.01747656064371449
1079,0.08677645880984042
1080,0.03170849172039829
1081,0.09542384183104781
1082,0.04469401489238378
1083,0.01747656064371449
1084,0.03879127283629356
1085,0.03170849172039829
1086,0.01747656064371449
1087,0.04019788926287412
1088,0.09542384183104781
1089,0.3639132393059577
1090,0.01747656064371449
1091,0.01747656064371449
1092,0.01747656064371449
1093,0.07229879631479982
1094,0.01747656064371449
1095,0.09542384183104781
1096,0.07229879631479982
1097,0.050348004297720975
1098,0.09542384183104781
1099,0.10737211357675548
1100,0.07229879631479982
1101,0.01747656064371449
1102,0.01747656064371449
1103,0.01747656064371449
1104,0.01747656064371449
1105,0.01747656064371449
1106,0.09542384183104781
1107,0.01747656064371449
1108,0.07229879631479982
1109,0.10737211357675548
1110,0.01747656064371449
1111,0.01747656064371449
1112,0.01747656064371449
1113,0.01747656064371449
1114,0.04019788926287412
1115,0.01747656064371449
1116,0.01747656064371449
1117,0.06915893131001868
1118,0.24227325113441597
1119,0.01747656064371449
1120,0.01747656064371449
1121,0.03170849172039829
1122,0.01747656064371449
1123,0.01747656064371449
1124,0.15025085716953193
1125,0.01747656064371449
1126,0.09542384183104781
1127,0.01747656064371449
1128,0.2935214613045199
1129,0.01747656064371449
1130,0.01747656064371449
1131,0.01747656064371449
1132,0.8176304090981538
1133,0.01747656064371449
1134,0.07229879631479982
1135,0.12238189448376069
1136,0.050348004297720975
1137,0.01747656064371449
1138,0.01747656064371449
1139,0.03170849172039829
1140,0.01747656064371449
1141,0.01747656064371449
1142,0.01747656064371449
1143,0.10737211357675548
1144,0.34603654612909174
1145,0.04019788926287412
1146,0.01747656064371449
1147,0.04019788926287412
1148,0.03170849172039829
1149,0.03170849172039829
1150,0.01747656064371449
1151,0.01747656064371449
1152,0.07229879631479982
1153,0.01747656064371449
1154,0.01747656064371449
1155,0.09542384183104781
1156,0.01747656064371449
1157,0.5323495212795677
1158,0.5323495212795677
1159,0.01747656064371449
1160,0.01747656064371449
1161,0.2935214613045199
1162,0.04019788926287412
1163,0.01747656064371449
1164,0.07229879631479982
1165,0.04469401489238378
1166,0.01747656064371449
1167,0.8176304090981538
1168,0.01747656064371449
1169,0.03879127283629356
1170,0.01747656064371449
1171,0.17865436462025253
1172,0.01747656064371449
1173,0.01747656064371449
1174,0.01747656064371449
1175,0.06915893131001868
1176,0.5323495212795677
1177,0.8176304090981538
1178,0.30206317154485673
1179,0.01747656064371449
1180,0.09542384183104781
1181,0.7680995000486504
1182,0.04019788926287412
1183,0.03170849172039829
1184,0.12238189448376069
1185,0.01747656064371449
1186,0.06915893131001868
1187,0.07229879631479982
1188,0.7208831230048175
1189,0.050348004297720975
1190,0.01747656064371449
1191,0.4466946581180264
1192,0.01747656064371449
1193,0.4954438505858959
1194,0.050348004297720975
1195,0.07229879631479982
1196,0.01747656064371449
1197,0.01747656064371449
1198,0.01747656064371449
1199,0.050348004297720975
1200,0.07229879631479982
1201,0.09542384183104781
1202,0.01747656064371449
1203,0.01747656064371449
1204,0.01747656064371449
1205,0.01747656064371449
1206,0.01747656064371449
1207,0.4954438505858959
1208,0.03879127283629356
1209,0.09542384183104781
1210,0.01747656064371449
1211,0.09542384183104781
1212,0.09542384183104781
1213,0.01747656064371449
1214,0.01747656064371449
1215,0.7208831230048175
1216,0.01747656064371449
1217,0.03879127283629356
1218,0.01747656064371449
1219,0.04469401489238378
1220,0.01747656064371449
1221,0.050348004297720975
1222,0.06915893131001868
1223,0.11843827872868426
1224,0.01747656064371449
1225,0.09542384183104781
1226,0.01747656064371449
1227,0.01747656064371449
1228,0.03170849172039829
1229,0.06801312743513414
1230,0.24227325113441597
1231,0.01747656064371449
1232,0.14159359964070992
1233,0.01747656064371449
1234,0.6302532825338069
1235,0.8176304090981538
1236,0.01747656064371449
1237,0.07229879631479982
1238,0.4466946581180264
1239,0.050348004297720975
1240,0.01747656064371449
1241,0.01747656064371449
1242,0.03879127283629356
1243,0.01747656064371449
1244,0.01747656064371449
1245,0.04019788926287412
1246,0.06546902537760549
1247,0.01747656064371449
1248,0.01747656064371449
1249,0.09542384183104781
